source_index,OG_sent,simple_sent(prompt1),simple_sent(prompt2),Prompt1,Prompt2,Model
43196,"In 2002, the city had five constituencies: Gaborone North, Gaborone Central, Gaborone South, Gaborone West North, and Gabororone West South.","In 2002, the city had five constituencies.","In 2002, the city had five constituencies: Gaborone North, Gaborone Central, Gaborone South, Gaborone West North, and Gaborone West South.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
137675,"In the United Kingdom and Australia the terms used are corporate box, executive box, sky box and private box.","In the UK and Australia, corporate boxes are also called executive boxes.","In the UK and Australia, corporate boxes are also called executive boxes, sky boxes, and private boxes.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
49280,The Arctic willow is the only woody species to grow on Ellesmere Island.,The Arctic willow grows on Ellesmere Island.,The Arctic willow is the only tree that grows on Ellesmere Island.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
107504,"Red Dead Redemption is an open world action-adventure western video game, developed by Rockstar San Diego and published by Rockstar Games.",Red Dead Redemption is an open-world western video game.,Red Dead Redemption is an open-world western video game developed by Rockstar San Diego.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
100999,"Panama is located in Central America, bordering both the Caribbean Sea and the Pacific Ocean, between Colombia and Costa Rica.","Panama is in Central America, bordering the Caribbean Sea and the Pacific Ocean.","Panama is located in Central America, between Colombia and Costa Rica.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
117417,Aldo Maldera (born 14 October 1953 in Milan) is an Italian former footballer.,Aldo Maldera is an Italian former footballer.,Aldo Maldera is an Italian former footballer born in Milan.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
112453,It is popularly believed that Pavlov always signaled the occurrence of food by ringing a bell.,Pavlov signaled food with a bell.,It is believed that Pavlov rang a bell to signal food.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
1286,"Fish and copra are the country's major exports, and cotton goods, motor vehicles, meats, and sugar are the major imports.",Fish and copra are the country's major exports.,"Fish and copra are the country's major exports, and cotton goods and motor vehicles are the major imports.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
,,,,,,
122496,In 1996 he was an honorary doctor of University of Toulouse and in 1997 he was an honorary professor of Moscow State University.,He was an honorary doctor of University of Toulouse in 1996.,"In 1996, he was an honorary doctor of the University of Toulouse.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",Llama-3.1-70b-Versatile (via groq)
