source_index,OG_sent,simple_sent(prompt1),simple_sent(prompt2),Prompt1,Prompt2,Model
86090,"The journal publishes editorials, original articles, case reports, and letters.","The journal publishes editorials, original research, case reports, and letters.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
115938,Neither ever supported famine-related criticisms of the Great Leap.,Neither person ever supported famine-related criticism of the Great Leap.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
142595,"Influenza B virus is almost exclusively a human pathogen, and is less common than influenza A. The only other animal known to be susceptible to influenza B infection is the seal.",Influenza B almost only affects humans and is less common than influenza A. The only other animal known to get it is the seal.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
6714,The rise in land prices has led to development of new condominiums.,Rising land prices have led to more new condominiums being built.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
157622,"In addition to Tropical Storms Ana and Bill tracking through the Atlantic Ocean on August 16, a new tropical depression formed over the eastern Gulf of Mexico. This depression quickly intensified into Tropical Storm Claudette as it neared the Florida Panhandle.","Along with Tropical Storms Ana and Bill, a new tropical depression formed in the eastern Gulf of Mexico and quickly became Tropical Storm Claudette near the Florida Panhandle.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
126590,He is a budding singer and pianist.,He is an up-and-coming singer and pianist.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
142586,"The original Lingua Franca was a mixed language composed mostly (80 %) of Italian with a broad vocabulary drawn from Turkish, French, Spanish, Greek and Arabic. It was in use throughout the eastern Mediterranean as the language of commerce and diplomacy in and around the Renaissance era.","The original Lingua Franca was mostly Italian, mixed with Turkish, French, Spanish, Greek, and Arabic, and was used in the eastern Mediterranean for trade and diplomacy during the Renaissance.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
64114,"Breakaway received two awards at the 2006 Grammy Awards including ""Best Pop Vocal Album"" and ""Best Female Pop Vocal Performance"" for the single ""Since U Been Gone"" .","Breakaway won two Grammy Awards in 2006, including Best Pop Vocal Album and Best Female Pop Vocal Performance for ""Since U Been Gone.""",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
